order_id,order_date,order_year_month,customer_id,signup_date,signup_cohort,acquisition_channel,city,product_id,product_category,quantity,gross_amount,discount_amount,net_revenue,shipping_cost,payment_fee,total_cogs,cm2_operating_profit,discount_pct
ORD-000155,2025-09-26,2025-09,1107,2025-08-21,2025-08,Meta Ads,Bengaluru,P104,Fashion,3,4497.0,1573.95,2923.05,60.0,58.46,1800.0,1004.5900000000001,35.0
ORD-000156,2025-09-04,2025-09,10049,2025-09-04,2025-09,Email Referral,Pune,P101,Electronics,1,1999.0,199.9,1799.1,80.0,35.98,1200.0,483.1199999999999,10.0
ORD-000157,2024-10-25,2024-10,3985,2024-10-07,2024-10,Meta Ads,Delhi NCR,P101,Electronics,3,5997.0,2098.95,3898.05,80.0,77.96,3600.0,140.0900000000002,35.0
ORD-000158,2025-07-07,2025-07,6469,2025-05-26,2025-05,Influencer,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-000159,2024-10-24,2024-10,6853,2024-10-24,2024-10,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-000160,2025-01-23,2025-01,2251,2024-10-24,2024-10,Organic Search,Pune,P103,Fashion,1,899.0,44.95,854.05,80.0,17.08,300.0,456.96999999999997,5.0
ORD-000161,2025-03-15,2025-03,7740,2024-10-25,2024-10,Email Referral,Mumbai,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-000162,2025-02-07,2025-02,7133,2025-01-15,2025-01,Meta Ads,Delhi NCR,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-000163,2025-01-09,2025-01,2612,2025-01-08,2025-01,Organic Search,Mumbai,P104,Fashion,1,1499.0,74.95,1424.05,80.0,28.48,600.0,715.5699999999999,5.0
ORD-000164,2025-11-21,2025-11,8929,2025-11-07,2025-11,Organic Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,24.95,474.05,60.0,9.48,150.0,254.57000000000002,5.0
ORD-000165,2026-03-26,2026-03,2791,2026-02-06,2026-02,Paid Search,Hyderabad,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-000166,2025-12-07,2025-12,8218,2025-12-06,2025-12,Organic Search,Mumbai,P106,Beauty & Grooming,1,499.0,24.95,474.05,60.0,9.48,150.0,254.57000000000002,5.0
ORD-000167,2026-01-10,2026-01,1868,2025-10-16,2025-10,Paid Search,Mumbai,P105,Home & Kitchen,2,1998.0,0.0,1998.0,100.0,39.96,800.0,1058.04,0.0
ORD-000168,2025-07-03,2025-07,3770,2025-04-21,2025-04,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,0.0,499.0,100.0,9.98,150.0,239.02,0.0
ORD-000169,2025-01-25,2025-01,1328,2024-12-29,2024-12,Organic Search,Bengaluru,P102,Electronics,1,799.0,39.95,759.05,100.0,15.18,450.0,193.86999999999995,5.0
ORD-000170,2025-04-18,2025-04,4817,2025-02-11,2025-02,Meta Ads,Hyderabad,P104,Fashion,2,2998.0,749.5,2248.5,80.0,44.97,1200.0,923.53,25.0
ORD-000171,2026-04-17,2026-04,4149,2026-04-09,2026-04,Organic Search,Pune,P105,Home & Kitchen,1,999.0,49.95,949.05,60.0,18.98,400.0,470.06999999999994,5.0
ORD-000172,2026-07-04,2026-07,7777,2026-02-13,2026-02,Organic Search,Bengaluru,P107,Beauty & Grooming,1,699.0,34.95,664.05,80.0,13.28,250.0,320.77,5.0
ORD-000173,2026-03-18,2026-03,3556,2026-02-16,2026-02,Email Referral,Mumbai,P104,Fashion,1,1499.0,74.95,1424.05,100.0,28.48,600.0,695.5699999999999,5.0
ORD-000175,2026-05-26,2026-05,5337,2026-04-23,2026-04,Meta Ads,Mumbai,P107,Beauty & Grooming,1,699.0,244.65,454.35,60.0,9.09,250.0,135.26000000000002,35.0
ORD-000176,2024-12-13,2024-12,3483,2024-10-19,2024-10,Email Referral,Pune,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-000177,2026-05-03,2026-05,4100,2026-02-20,2026-02,Meta Ads,Hyderabad,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-000178,2025-08-07,2025-08,10749,2025-05-29,2025-05,Paid Search,Delhi NCR,P103,Fashion,1,899.0,314.65,584.35,80.0,11.69,300.0,192.66000000000003,35.0
ORD-000179,2025-03-27,2025-03,6787,2025-01-26,2025-01,Paid Search,Pune,P102,Electronics,1,799.0,199.75,599.25,80.0,11.98,450.0,57.269999999999996,25.0
ORD-000180,2024-11-30,2024-11,7733,2024-11-24,2024-11,Email Referral,Hyderabad,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-000181,2026-02-14,2026-02,8986,2026-01-22,2026-01,Organic Search,Hyderabad,P107,Beauty & Grooming,1,699.0,34.95,664.05,60.0,13.28,250.0,340.77,5.0
ORD-000182,2024-11-21,2024-11,7055,2024-10-17,2024-10,Influencer,Pune,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-000183,2025-05-04,2025-05,1569,2025-03-10,2025-03,Influencer,Mumbai,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-000184,2025-07-30,2025-07,2655,2025-07-08,2025-07,Paid Search,Hyderabad,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-000185,2026-06-22,2026-06,8133,2026-05-17,2026-05,Organic Search,Bengaluru,P104,Fashion,1,1499.0,149.9,1349.1,80.0,26.98,600.0,642.1199999999999,10.0
ORD-000186,2025-07-08,2025-07,4734,2025-06-14,2025-06,Meta Ads,Bengaluru,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-000187,2025-04-30,2025-04,4230,2025-03-05,2025-03,Paid Search,Bengaluru,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-000188,2025-03-17,2025-03,7812,2025-03-14,2025-03,Paid Search,Bengaluru,P104,Fashion,1,1499.0,374.75,1124.25,80.0,22.48,600.0,421.77,25.0
ORD-000189,2026-01-01,2026-01,9343,2025-11-06,2025-11,Paid Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,174.65,324.35,80.0,6.49,150.0,87.86000000000003,35.0
ORD-000190,2026-01-14,2026-01,2796,2025-10-24,2025-10,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-000191,2025-10-31,2025-10,7540,2025-10-31,2025-10,Organic Search,Delhi NCR,P103,Fashion,1,899.0,44.95,854.05,60.0,17.08,300.0,476.96999999999997,5.0
ORD-000192,2025-06-17,2025-06,9541,2025-05-14,2025-05,Meta Ads,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-000193,2025-10-18,2025-10,7215,2025-10-06,2025-10,Organic Search,Delhi NCR,P106,Beauty & Grooming,3,1497.0,0.0,1497.0,60.0,29.94,450.0,957.06,0.0
ORD-000194,2024-10-23,2024-10,9589,2024-09-28,2024-09,Meta Ads,Mumbai,P101,Electronics,1,1999.0,299.85,1699.15,60.0,33.98,1200.0,405.1700000000001,15.0
ORD-000195,2025-05-04,2025-05,7146,2025-03-04,2025-03,Paid Search,Hyderabad,P105,Home & Kitchen,1,999.0,349.65,649.35,100.0,12.99,400.0,136.36,35.0
ORD-000196,2025-03-30,2025-03,3610,2025-01-22,2025-01,Paid Search,Hyderabad,P107,Beauty & Grooming,3,2097.0,733.95,1363.05,60.0,27.26,750.0,525.79,35.0
ORD-000197,2026-01-16,2026-01,10351,2025-12-24,2025-12,Paid Search,Hyderabad,P107,Beauty & Grooming,1,699.0,244.65,454.35,100.0,9.09,250.0,95.26000000000002,35.0
ORD-000198,2024-11-24,2024-11,9338,2024-11-20,2024-11,Meta Ads,Pune,P104,Fashion,1,1499.0,224.85,1274.15,60.0,25.48,600.0,588.6700000000001,15.0
ORD-000199,2025-07-05,2025-07,3227,2025-05-24,2025-05,Paid Search,Pune,P101,Electronics,1,1999.0,299.85,1699.15,60.0,33.98,1200.0,405.1700000000001,15.0
ORD-000200,2026-07-04,2026-07,9456,2026-06-20,2026-06,Paid Search,Pune,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-000201,2025-08-22,2025-08,6931,2025-08-17,2025-08,Paid Search,Hyderabad,P104,Fashion,1,1499.0,374.75,1124.25,60.0,22.48,600.0,441.77,25.0
ORD-000202,2025-12-25,2025-12,7843,2025-12-08,2025-12,Paid Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-000203,2025-08-15,2025-08,4081,2025-07-07,2025-07,Organic Search,Pune,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-000204,2025-11-26,2025-11,1988,2025-08-11,2025-08,Meta Ads,Mumbai,P102,Electronics,2,1598.0,239.7,1358.3,60.0,27.17,900.0,371.12999999999994,15.0
ORD-000205,2025-07-28,2025-07,10540,2025-07-18,2025-07,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-000206,2024-11-26,2024-11,2361,2024-09-23,2024-09,Influencer,Delhi NCR,P105,Home & Kitchen,1,999.0,49.95,949.05,60.0,18.98,400.0,470.06999999999994,5.0
ORD-000207,2025-08-26,2025-08,8051,2025-05-29,2025-05,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-000208,2026-01-01,2026-01,8547,2025-12-25,2025-12,Organic Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-000209,2026-05-08,2026-05,2727,2026-05-08,2026-05,Meta Ads,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,100.0,19.98,400.0,479.02,0.0
ORD-000210,2025-11-05,2025-11,1908,2025-06-28,2025-06,Paid Search,Pune,P102,Electronics,1,799.0,279.65,519.35,80.0,10.39,450.0,-21.039999999999978,35.0
ORD-000211,2025-01-29,2025-01,10376,2025-01-25,2025-01,Paid Search,Mumbai,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-000212,2025-05-20,2025-05,3825,2025-05-13,2025-05,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,349.65,649.35,80.0,12.99,400.0,156.36,35.0
ORD-000213,2026-05-02,2026-05,10451,2026-04-09,2026-04,Meta Ads,Delhi NCR,P104,Fashion,2,2998.0,1049.3,1948.7,100.0,38.97,1200.0,609.73,35.0
ORD-000214,2025-02-06,2025-02,9026,2025-01-22,2025-01,Meta Ads,Mumbai,P101,Electronics,1,1999.0,699.65,1299.35,60.0,25.99,1200.0,13.35999999999991,35.0
ORD-000215,2025-11-28,2025-11,9391,2025-06-02,2025-06,Organic Search,Hyderabad,P104,Fashion,1,1499.0,74.95,1424.05,60.0,28.48,600.0,735.5699999999999,5.0
ORD-000216,2025-10-06,2025-10,10249,2025-07-20,2025-07,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-000217,2025-08-27,2025-08,3456,2025-07-11,2025-07,Paid Search,Pune,P102,Electronics,1,799.0,199.75,599.25,80.0,11.98,450.0,57.269999999999996,25.0
ORD-000218,2024-09-08,2024-09,6209,2024-09-07,2024-09,Influencer,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-000219,2025-05-25,2025-05,8775,2025-05-13,2025-05,Paid Search,Pune,P101,Electronics,1,1999.0,699.65,1299.35,60.0,25.99,1200.0,13.35999999999991,35.0
ORD-000220,2025-04-10,2025-04,4366,2025-04-01,2025-04,Organic Search,Mumbai,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,80.0,27.96,500.0,790.04,0.0
ORD-000221,2026-02-16,2026-02,10453,2026-02-03,2026-02,Paid Search,Hyderabad,P104,Fashion,1,1499.0,374.75,1124.25,100.0,22.48,600.0,401.77,25.0
ORD-000222,2025-01-28,2025-01,6280,2024-09-16,2024-09,Paid Search,Hyderabad,P102,Electronics,1,799.0,199.75,599.25,80.0,11.98,450.0,57.269999999999996,25.0
ORD-000223,2025-08-22,2025-08,6952,2025-07-30,2025-07,Paid Search,Mumbai,P104,Fashion,1,1499.0,224.85,1274.15,100.0,25.48,600.0,548.6700000000001,15.0
ORD-000224,2025-09-04,2025-09,10506,2025-06-03,2025-06,Meta Ads,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-000225,2026-01-23,2026-01,7698,2025-12-26,2025-12,Meta Ads,Bengaluru,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-000226,2025-02-10,2025-02,9770,2024-12-23,2024-12,Paid Search,Mumbai,P104,Fashion,2,2998.0,749.5,2248.5,100.0,44.97,1200.0,903.53,25.0
ORD-000227,2026-07-01,2026-07,7677,2026-02-24,2026-02,Organic Search,Pune,P101,Electronics,2,3998.0,199.9,3798.1,60.0,75.96,2400.0,1262.1399999999999,5.0
ORD-000228,2025-03-12,2025-03,2021,2025-02-01,2025-02,Organic Search,Bengaluru,P103,Fashion,1,899.0,89.9,809.1,60.0,16.18,300.0,432.92,10.0
ORD-000229,2026-03-20,2026-03,4845,2026-03-01,2026-03,Paid Search,Mumbai,P103,Fashion,1,899.0,134.85,764.15,100.0,15.28,300.0,348.87,15.0
ORD-000230,2025-12-26,2025-12,4574,2025-11-28,2025-11,Email Referral,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-000231,2026-03-31,2026-03,6443,2026-03-03,2026-03,Paid Search,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-000232,2025-02-02,2025-02,8915,2024-11-22,2024-11,Paid Search,Pune,P103,Fashion,1,899.0,224.75,674.25,60.0,13.48,300.0,300.77,25.0
ORD-000233,2025-11-27,2025-11,7059,2025-11-09,2025-11,Influencer,Mumbai,P102,Electronics,2,1598.0,79.9,1518.1,100.0,30.36,900.0,487.7399999999999,5.0
ORD-000234,2025-02-01,2025-02,8952,2025-01-31,2025-01,Paid Search,Mumbai,P104,Fashion,1,1499.0,224.85,1274.15,80.0,25.48,600.0,568.6700000000001,15.0
ORD-000235,2025-05-23,2025-05,9803,2025-04-03,2025-04,Meta Ads,Delhi NCR,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-000236,2025-12-28,2025-12,9521,2025-10-03,2025-10,Meta Ads,Pune,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-000237,2026-01-16,2026-01,1547,2025-12-16,2025-12,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,249.75,749.25,80.0,14.98,400.0,254.27,25.0
ORD-000238,2026-03-30,2026-03,9531,2026-03-24,2026-03,Influencer,Bengaluru,P101,Electronics,1,1999.0,99.95,1899.05,60.0,37.98,1200.0,601.0699999999999,5.0
ORD-000239,2025-01-30,2025-01,4182,2025-01-23,2025-01,Paid Search,Pune,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-000240,2026-03-13,2026-03,9999,2025-12-03,2025-12,Paid Search,Mumbai,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-000241,2025-09-01,2025-09,10226,2025-08-29,2025-08,Email Referral,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-000242,2025-06-22,2025-06,4988,2025-05-22,2025-05,Meta Ads,Pune,P101,Electronics,1,1999.0,499.75,1499.25,60.0,29.98,1200.0,209.27,25.0
ORD-000243,2025-08-27,2025-08,4334,2025-08-09,2025-08,Paid Search,Pune,P106,Beauty & Grooming,1,499.0,174.65,324.35,100.0,6.49,150.0,67.86000000000003,35.0
ORD-000244,2025-10-31,2025-10,3741,2025-10-17,2025-10,Meta Ads,Bengaluru,P105,Home & Kitchen,2,1998.0,499.5,1498.5,80.0,29.97,800.0,588.53,25.0
ORD-000245,2026-06-22,2026-06,5902,2026-06-14,2026-06,Meta Ads,Mumbai,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-000246,2025-08-13,2025-08,10889,2025-07-28,2025-07,Paid Search,Delhi NCR,P101,Electronics,2,3998.0,0.0,3998.0,80.0,79.96,2400.0,1438.04,0.0
ORD-000247,2025-06-18,2025-06,6709,2025-04-23,2025-04,Organic Search,Pune,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-000248,2026-02-27,2026-02,3083,2026-01-18,2026-01,Meta Ads,Delhi NCR,P106,Beauty & Grooming,1,499.0,124.75,374.25,100.0,7.48,150.0,116.77,25.0
ORD-000249,2026-01-18,2026-01,5653,2026-01-15,2026-01,Meta Ads,Delhi NCR,P101,Electronics,1,1999.0,699.65,1299.35,60.0,25.99,1200.0,13.35999999999991,35.0
ORD-000250,2025-12-03,2025-12,10878,2025-10-01,2025-10,Meta Ads,Bengaluru,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-000251,2025-11-27,2025-11,5587,2025-11-08,2025-11,Meta Ads,Mumbai,P105,Home & Kitchen,2,1998.0,499.5,1498.5,80.0,29.97,800.0,588.53,25.0
ORD-000252,2025-10-13,2025-10,10796,2025-10-02,2025-10,Meta Ads,Delhi NCR,P107,Beauty & Grooming,1,699.0,104.85,594.15,80.0,11.88,250.0,252.26999999999998,15.0
ORD-000253,2024-11-10,2024-11,1261,2024-08-26,2024-08,Organic Search,Pune,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-000254,2025-12-18,2025-12,4797,2025-11-03,2025-11,Meta Ads,Delhi NCR,P101,Electronics,2,3998.0,0.0,3998.0,60.0,79.96,2400.0,1458.04,0.0
ORD-000255,2025-05-07,2025-05,6983,2025-03-11,2025-03,Email Referral,Mumbai,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-000256,2026-03-30,2026-03,1501,2026-03-14,2026-03,Organic Search,Pune,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-000257,2025-10-21,2025-10,2016,2025-08-20,2025-08,Email Referral,Pune,P103,Fashion,2,1798.0,0.0,1798.0,60.0,35.96,600.0,1102.04,0.0
ORD-000258,2026-04-14,2026-04,9106,2026-03-31,2026-03,Organic Search,Pune,P101,Electronics,2,3998.0,199.9,3798.1,80.0,75.96,2400.0,1242.1399999999999,5.0
ORD-000259,2026-04-30,2026-04,8665,2026-03-10,2026-03,Meta Ads,Hyderabad,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-000260,2025-06-12,2025-06,4964,2025-06-01,2025-06,Meta Ads,Delhi NCR,P104,Fashion,3,4497.0,0.0,4497.0,60.0,89.94,1800.0,2547.06,0.0
ORD-000261,2026-04-20,2026-04,6319,2026-03-06,2026-03,Paid Search,Bengaluru,P107,Beauty & Grooming,3,2097.0,524.25,1572.75,100.0,31.46,750.0,691.29,25.0
ORD-000262,2025-08-05,2025-08,3707,2025-07-09,2025-07,Paid Search,Mumbai,P102,Electronics,1,799.0,279.65,519.35,60.0,10.39,450.0,-1.0399999999999778,35.0
ORD-000263,2026-03-18,2026-03,7136,2026-03-11,2026-03,Paid Search,Pune,P101,Electronics,1,1999.0,299.85,1699.15,60.0,33.98,1200.0,405.1700000000001,15.0
ORD-000264,2025-02-26,2025-02,6782,2025-01-17,2025-01,Meta Ads,Mumbai,P104,Fashion,1,1499.0,224.85,1274.15,80.0,25.48,600.0,568.6700000000001,15.0
ORD-000265,2025-08-09,2025-08,3100,2025-08-09,2025-08,Meta Ads,Hyderabad,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-000266,2026-07-17,2026-07,7387,2026-05-26,2026-05,Meta Ads,Delhi NCR,P105,Home & Kitchen,2,1998.0,0.0,1998.0,60.0,39.96,800.0,1098.04,0.0
ORD-000267,2025-12-03,2025-12,6339,2025-07-26,2025-07,Influencer,Pune,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-000268,2026-06-25,2026-06,3566,2026-03-16,2026-03,Paid Search,Pune,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-000269,2025-06-19,2025-06,9301,2025-01-04,2025-01,Organic Search,Hyderabad,P104,Fashion,1,1499.0,74.95,1424.05,60.0,28.48,600.0,735.5699999999999,5.0
ORD-000270,2025-04-24,2025-04,6017,2025-03-30,2025-03,Paid Search,Hyderabad,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-000271,2026-07-21,2026-07,9258,2026-05-03,2026-05,Email Referral,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-000272,2026-03-02,2026-03,4082,2026-02-24,2026-02,Influencer,Pune,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-000273,2025-10-07,2025-10,5298,2025-10-07,2025-10,Paid Search,Hyderabad,P103,Fashion,1,899.0,224.75,674.25,100.0,13.48,300.0,260.77,25.0
ORD-000274,2024-10-26,2024-10,6914,2024-10-19,2024-10,Meta Ads,Pune,P106,Beauty & Grooming,2,998.0,149.7,848.3,60.0,16.97,300.0,471.3299999999999,15.0
ORD-000275,2025-07-06,2025-07,3949,2025-06-10,2025-06,Meta Ads,Delhi NCR,P107,Beauty & Grooming,3,2097.0,314.55,1782.45,100.0,35.65,750.0,896.8000000000001,15.0
ORD-000276,2025-10-18,2025-10,9406,2025-10-11,2025-10,Paid Search,Hyderabad,P106,Beauty & Grooming,1,499.0,124.75,374.25,80.0,7.48,150.0,136.77,25.0
ORD-000277,2025-06-22,2025-06,7212,2025-05-26,2025-05,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-000278,2025-09-04,2025-09,2041,2025-08-23,2025-08,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-000279,2025-04-12,2025-04,8989,2025-04-02,2025-04,Organic Search,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-000280,2026-03-05,2026-03,8474,2025-11-12,2025-11,Meta Ads,Hyderabad,P102,Electronics,1,799.0,119.85,679.15,80.0,13.58,450.0,135.56999999999996,15.0
ORD-000281,2024-10-21,2024-10,8560,2024-09-18,2024-09,Influencer,Delhi NCR,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-000282,2025-09-30,2025-09,1988,2025-08-11,2025-08,Meta Ads,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-000283,2025-08-16,2025-08,4196,2025-07-25,2025-07,Meta Ads,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-000284,2026-02-08,2026-02,6100,2026-01-31,2026-01,Paid Search,Bengaluru,P104,Fashion,1,1499.0,524.65,974.35,100.0,19.49,600.0,254.86,35.0
ORD-000285,2024-12-14,2024-12,1504,2024-10-19,2024-10,Influencer,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-000286,2026-01-20,2026-01,6345,2025-12-25,2025-12,Email Referral,Hyderabad,P102,Electronics,2,1598.0,0.0,1598.0,60.0,31.96,900.0,606.04,0.0
ORD-000287,2026-03-29,2026-03,9948,2026-01-06,2026-01,Email Referral,Mumbai,P102,Electronics,2,1598.0,0.0,1598.0,60.0,31.96,900.0,606.04,0.0
ORD-000288,2026-05-29,2026-05,10534,2026-05-26,2026-05,Influencer,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-000289,2025-05-08,2025-05,9149,2025-04-17,2025-04,Paid Search,Delhi NCR,P104,Fashion,3,4497.0,1573.95,2923.05,60.0,58.46,1800.0,1004.5900000000001,35.0
ORD-000290,2026-03-13,2026-03,7011,2026-03-06,2026-03,Influencer,Mumbai,P106,Beauty & Grooming,1,499.0,0.0,499.0,100.0,9.98,150.0,239.02,0.0
ORD-000291,2026-03-13,2026-03,2382,2026-01-19,2026-01,Meta Ads,Pune,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-000292,2025-03-27,2025-03,6603,2025-03-09,2025-03,Paid Search,Pune,P101,Electronics,2,3998.0,1399.3,2598.7,100.0,51.97,2400.0,46.72999999999982,35.0
ORD-000293,2025-02-20,2025-02,8013,2025-01-27,2025-01,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,249.75,749.25,80.0,14.98,400.0,254.27,25.0
ORD-000294,2025-05-16,2025-05,4727,2025-04-27,2025-04,Paid Search,Hyderabad,P105,Home & Kitchen,3,2997.0,449.55,2547.45,60.0,50.95,1200.0,1236.4999999999998,15.0
ORD-000295,2026-07-30,2026-07,2888,2026-05-09,2026-05,Paid Search,Mumbai,P103,Fashion,2,1798.0,449.5,1348.5,60.0,26.97,600.0,661.53,25.0
ORD-000296,2024-11-21,2024-11,10516,2024-10-15,2024-10,Paid Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-000297,2025-06-05,2025-06,4810,2025-04-11,2025-04,Paid Search,Pune,P104,Fashion,1,1499.0,224.85,1274.15,80.0,25.48,600.0,568.6700000000001,15.0
ORD-000298,2025-04-28,2025-04,3132,2025-02-27,2025-02,Paid Search,Hyderabad,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-000299,2026-05-25,2026-05,3425,2026-03-31,2026-03,Paid Search,Mumbai,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-000300,2025-10-08,2025-10,6440,2025-05-31,2025-05,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-000301,2025-10-19,2025-10,6475,2025-09-02,2025-09,Paid Search,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-000302,2026-06-19,2026-06,10201,2026-05-03,2026-05,Email Referral,Mumbai,P102,Electronics,2,1598.0,159.8,1438.2,60.0,28.76,900.0,449.44000000000005,10.0
ORD-000303,2025-04-16,2025-04,2318,2025-02-01,2025-02,Organic Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,0.0,499.0,80.0,9.98,150.0,259.02,0.0
ORD-000304,2026-01-08,2026-01,7648,2026-01-08,2026-01,Influencer,Delhi NCR,P104,Fashion,1,1499.0,74.95,1424.05,60.0,28.48,600.0,735.5699999999999,5.0
